iin	I(Iin)	I(V1)
8.083999999999693e-005	8.084000e-005	8.245045e-005
8.084999999999692e-005	8.085000e-005	8.246038e-005
8.085999999999692e-005	8.086000e-005	8.247032e-005
8.086999999999691e-005	8.087000e-005	8.248026e-005
8.087999999999691e-005	8.088000e-005	8.249019e-005
8.088999999999690e-005	8.089000e-005	8.250013e-005
8.089999999999690e-005	8.090000e-005	8.251007e-005
8.090999999999689e-005	8.091000e-005	8.252000e-005
8.091999999999689e-005	8.092000e-005	8.252994e-005
8.092999999999688e-005	8.093000e-005	8.253987e-005
8.093999999999688e-005	8.094000e-005	8.254981e-005
8.094999999999687e-005	8.095000e-005	8.255975e-005
8.095999999999687e-005	8.096000e-005	8.256968e-005
8.096999999999686e-005	8.097000e-005	8.257962e-005
8.097999999999686e-005	8.098000e-005	8.258955e-005
8.098999999999685e-005	8.099000e-005	8.259949e-005
8.099999999999685e-005	8.100000e-005	8.260943e-005
8.100999999999684e-005	8.101000e-005	8.261936e-005
8.101999999999684e-005	8.102000e-005	8.262930e-005
8.102999999999683e-005	8.103000e-005	8.263924e-005
8.103999999999683e-005	8.104000e-005	8.264917e-005
8.104999999999682e-005	8.105000e-005	8.265911e-005
8.105999999999682e-005	8.106000e-005	8.266904e-005
8.106999999999681e-005	8.107000e-005	8.267898e-005
8.107999999999681e-005	8.108000e-005	8.268891e-005
8.108999999999680e-005	8.109000e-005	8.269885e-005
8.109999999999679e-005	8.110000e-005	8.270878e-005
8.110999999999679e-005	8.111000e-005	8.271872e-005
8.111999999999678e-005	8.112000e-005	8.272865e-005
8.112999999999678e-005	8.113000e-005	8.273859e-005
8.113999999999677e-005	8.114000e-005	8.274852e-005
8.114999999999677e-005	8.115000e-005	8.275846e-005
8.115999999999676e-005	8.116000e-005	8.276839e-005
8.116999999999676e-005	8.117000e-005	8.277833e-005
8.117999999999675e-005	8.118000e-005	8.278826e-005
8.118999999999675e-005	8.119000e-005	8.279819e-005
8.119999999999674e-005	8.120000e-005	8.280813e-005
8.120999999999674e-005	8.121000e-005	8.281806e-005
8.121999999999673e-005	8.122000e-005	8.282800e-005
8.122999999999673e-005	8.123000e-005	8.283793e-005
8.123999999999672e-005	8.124000e-005	8.284787e-005
8.124999999999672e-005	8.125000e-005	8.285780e-005
8.125999999999671e-005	8.126000e-005	8.286774e-005
8.126999999999671e-005	8.127000e-005	8.287767e-005
8.127999999999670e-005	8.128000e-005	8.288761e-005
8.128999999999670e-005	8.129000e-005	8.289754e-005
8.129999999999669e-005	8.130000e-005	8.290748e-005
8.130999999999669e-005	8.131000e-005	8.291741e-005
8.131999999999668e-005	8.132000e-005	8.292734e-005
8.132999999999668e-005	8.133000e-005	8.293727e-005
8.133999999999667e-005	8.134000e-005	8.294721e-005
8.134999999999667e-005	8.135000e-005	8.295714e-005
8.135999999999666e-005	8.136000e-005	8.296708e-005
8.136999999999665e-005	8.137000e-005	8.297701e-005
8.137999999999665e-005	8.138000e-005	8.298695e-005
8.138999999999664e-005	8.139000e-005	8.299688e-005
8.139999999999664e-005	8.140000e-005	8.300682e-005
8.140999999999663e-005	8.141000e-005	8.301675e-005
8.141999999999663e-005	8.142000e-005	8.302668e-005
8.142999999999662e-005	8.143000e-005	8.303661e-005
8.143999999999662e-005	8.144000e-005	8.304655e-005
8.144999999999661e-005	8.145000e-005	8.305648e-005
8.145999999999661e-005	8.146000e-005	8.306641e-005
8.146999999999660e-005	8.147000e-005	8.307635e-005
8.147999999999660e-005	8.148000e-005	8.308628e-005
8.148999999999659e-005	8.149000e-005	8.309622e-005
8.149999999999659e-005	8.150000e-005	8.310615e-005
8.150999999999658e-005	8.151000e-005	8.311608e-005
8.151999999999658e-005	8.152000e-005	8.312601e-005
8.152999999999657e-005	8.153000e-005	8.313594e-005
8.153999999999657e-005	8.154000e-005	8.314587e-005
8.154999999999656e-005	8.155000e-005	8.315581e-005
8.155999999999656e-005	8.156000e-005	8.316575e-005
8.156999999999655e-005	8.157000e-005	8.317568e-005
8.157999999999655e-005	8.158000e-005	8.318561e-005
8.158999999999654e-005	8.159000e-005	8.319554e-005
8.159999999999654e-005	8.160000e-005	8.320547e-005
8.160999999999653e-005	8.161000e-005	8.321540e-005
8.161999999999653e-005	8.162000e-005	8.322534e-005
8.162999999999652e-005	8.163000e-005	8.323527e-005
8.163999999999652e-005	8.164000e-005	8.324521e-005
8.164999999999651e-005	8.165000e-005	8.325514e-005
8.165999999999650e-005	8.166000e-005	8.326507e-005
8.166999999999650e-005	8.167000e-005	8.327500e-005
8.167999999999649e-005	8.168000e-005	8.328493e-005
8.168999999999649e-005	8.169000e-005	8.329486e-005
8.169999999999648e-005	8.170000e-005	8.330480e-005
8.170999999999648e-005	8.171000e-005	8.331473e-005
8.171999999999647e-005	8.172000e-005	8.332466e-005
8.172999999999647e-005	8.173000e-005	8.333459e-005
8.173999999999646e-005	8.174000e-005	8.334452e-005
8.174999999999646e-005	8.175000e-005	8.335445e-005
8.175999999999645e-005	8.176000e-005	8.336439e-005
8.176999999999645e-005	8.177000e-005	8.337432e-005
8.177999999999644e-005	8.178000e-005	8.338425e-005
8.178999999999644e-005	8.179000e-005	8.339418e-005
8.179999999999643e-005	8.180000e-005	8.340411e-005
8.180999999999643e-005	8.181000e-005	8.341404e-005
8.181999999999642e-005	8.182000e-005	8.342398e-005
8.182999999999642e-005	8.183000e-005	8.343391e-005
8.183999999999641e-005	8.184000e-005	8.344384e-005
8.184999999999641e-005	8.185000e-005	8.345377e-005
8.185999999999640e-005	8.186000e-005	8.346370e-005
8.186999999999640e-005	8.187000e-005	8.347363e-005
8.187999999999639e-005	8.188000e-005	8.348357e-005
8.188999999999639e-005	8.189000e-005	8.349350e-005
8.189999999999638e-005	8.190000e-005	8.350343e-005
8.190999999999638e-005	8.191000e-005	8.351335e-005
8.191999999999637e-005	8.192000e-005	8.352329e-005
8.192999999999636e-005	8.193000e-005	8.353322e-005
8.193999999999636e-005	8.194000e-005	8.354315e-005
8.194999999999635e-005	8.195000e-005	8.355308e-005
8.195999999999635e-005	8.196000e-005	8.356301e-005
8.196999999999634e-005	8.197000e-005	8.357294e-005
8.197999999999634e-005	8.198000e-005	8.358288e-005
8.198999999999633e-005	8.199000e-005	8.359280e-005
8.199999999999633e-005	8.200000e-005	8.360273e-005
8.200999999999632e-005	8.201000e-005	8.361266e-005
8.201999999999632e-005	8.202000e-005	8.362260e-005
8.202999999999631e-005	8.203000e-005	8.363253e-005
8.203999999999631e-005	8.204000e-005	8.364245e-005
8.204999999999630e-005	8.205000e-005	8.365238e-005
8.205999999999630e-005	8.206000e-005	8.366231e-005
8.206999999999629e-005	8.207000e-005	8.367225e-005
8.207999999999629e-005	8.208000e-005	8.368218e-005
8.208999999999628e-005	8.209000e-005	8.369210e-005
8.209999999999628e-005	8.210000e-005	8.370203e-005
8.210999999999627e-005	8.211000e-005	8.371197e-005
8.211999999999627e-005	8.212000e-005	8.372190e-005
8.212999999999626e-005	8.213000e-005	8.373182e-005
8.213999999999626e-005	8.214000e-005	8.374175e-005
8.214999999999625e-005	8.215000e-005	8.375169e-005
8.215999999999625e-005	8.216000e-005	8.376162e-005
8.216999999999624e-005	8.217000e-005	8.377154e-005
8.217999999999624e-005	8.218000e-005	8.378147e-005
8.218999999999623e-005	8.219000e-005	8.379140e-005
8.219999999999623e-005	8.220000e-005	8.380133e-005
8.220999999999622e-005	8.221000e-005	8.381126e-005
8.221999999999621e-005	8.222000e-005	8.382119e-005
8.222999999999621e-005	8.223000e-005	8.383112e-005
8.223999999999620e-005	8.224000e-005	8.384105e-005
8.224999999999620e-005	8.225000e-005	8.385098e-005
8.225999999999619e-005	8.226000e-005	8.386090e-005
8.226999999999619e-005	8.227000e-005	8.387084e-005
8.227999999999618e-005	8.228000e-005	8.388077e-005
8.228999999999618e-005	8.229000e-005	8.389069e-005
8.229999999999617e-005	8.230000e-005	8.390062e-005
8.230999999999617e-005	8.231000e-005	8.391055e-005
8.231999999999616e-005	8.232000e-005	8.392048e-005
8.232999999999616e-005	8.233000e-005	8.393041e-005
8.233999999999615e-005	8.234000e-005	8.394034e-005
8.234999999999615e-005	8.235000e-005	8.395027e-005
8.235999999999614e-005	8.236000e-005	8.396019e-005
8.236999999999614e-005	8.237000e-005	8.397012e-005
8.237999999999613e-005	8.238000e-005	8.398005e-005
8.238999999999613e-005	8.239000e-005	8.398998e-005
8.239999999999612e-005	8.240000e-005	8.399990e-005
8.240999999999612e-005	8.241000e-005	8.400984e-005
8.241999999999611e-005	8.242000e-005	8.401977e-005
8.242999999999611e-005	8.243000e-005	8.402969e-005
8.243999999999610e-005	8.244000e-005	8.403962e-005
8.244999999999610e-005	8.245000e-005	8.404955e-005
8.245999999999609e-005	8.246000e-005	8.405948e-005
8.246999999999609e-005	8.247000e-005	8.406940e-005
8.247999999999608e-005	8.248000e-005	8.407933e-005
8.248999999999607e-005	8.249000e-005	8.408926e-005
8.249999999999607e-005	8.250000e-005	8.409919e-005
8.250999999999606e-005	8.251000e-005	8.410912e-005
8.251999999999606e-005	8.252000e-005	8.411904e-005
8.252999999999605e-005	8.253000e-005	8.412897e-005
8.253999999999605e-005	8.254000e-005	8.413890e-005
8.254999999999604e-005	8.255000e-005	8.414883e-005
8.255999999999604e-005	8.256000e-005	8.415875e-005
8.256999999999603e-005	8.257000e-005	8.416868e-005
8.257999999999603e-005	8.258000e-005	8.417861e-005
8.258999999999602e-005	8.259000e-005	8.418853e-005
8.259999999999602e-005	8.260000e-005	8.419847e-005
8.260999999999601e-005	8.261000e-005	8.420839e-005
8.261999999999601e-005	8.262000e-005	8.421831e-005
8.262999999999600e-005	8.263000e-005	8.422825e-005
8.263999999999600e-005	8.264000e-005	8.423817e-005
8.264999999999599e-005	8.265000e-005	8.424810e-005
8.265999999999599e-005	8.266000e-005	8.425803e-005
8.266999999999598e-005	8.267000e-005	8.426795e-005
8.267999999999598e-005	8.268000e-005	8.427788e-005
8.268999999999597e-005	8.269000e-005	8.428781e-005
8.269999999999597e-005	8.270000e-005	8.429773e-005
8.270999999999596e-005	8.271000e-005	8.430766e-005
8.271999999999596e-005	8.272000e-005	8.431759e-005
8.272999999999595e-005	8.273000e-005	8.432751e-005
8.273999999999595e-005	8.274000e-005	8.433744e-005
8.274999999999594e-005	8.275000e-005	8.434737e-005
8.275999999999594e-005	8.276000e-005	8.435729e-005
8.276999999999593e-005	8.277000e-005	8.436722e-005
8.277999999999592e-005	8.278000e-005	8.437715e-005
8.278999999999592e-005	8.279000e-005	8.438707e-005
8.279999999999591e-005	8.280000e-005	8.439700e-005
8.280999999999591e-005	8.281000e-005	8.440692e-005
8.281999999999590e-005	8.282000e-005	8.441685e-005
8.282999999999590e-005	8.283000e-005	8.442678e-005
8.283999999999589e-005	8.284000e-005	8.443670e-005
8.284999999999589e-005	8.285000e-005	8.444663e-005
8.285999999999588e-005	8.286000e-005	8.445655e-005
8.286999999999588e-005	8.287000e-005	8.446648e-005
8.287999999999587e-005	8.288000e-005	8.447641e-005
8.288999999999587e-005	8.289000e-005	8.448633e-005
8.289999999999586e-005	8.290000e-005	8.449626e-005
8.290999999999586e-005	8.291000e-005	8.450618e-005
8.291999999999585e-005	8.292000e-005	8.451610e-005
8.292999999999585e-005	8.293000e-005	8.452604e-005
8.293999999999584e-005	8.294000e-005	8.453596e-005
8.294999999999584e-005	8.295000e-005	8.454589e-005
8.295999999999583e-005	8.296000e-005	8.455581e-005
8.296999999999583e-005	8.297000e-005	8.456573e-005
8.297999999999582e-005	8.298000e-005	8.457566e-005
8.298999999999582e-005	8.299000e-005	8.458558e-005
8.299999999999581e-005	8.300000e-005	8.459551e-005
8.300999999999581e-005	8.301000e-005	8.460544e-005
8.301999999999580e-005	8.302000e-005	8.461536e-005
8.302999999999580e-005	8.303000e-005	8.462529e-005
8.303999999999579e-005	8.304000e-005	8.463521e-005
8.304999999999579e-005	8.305000e-005	8.464514e-005
8.305999999999578e-005	8.306000e-005	8.465506e-005
8.306999999999577e-005	8.307000e-005	8.466499e-005
8.307999999999577e-005	8.308000e-005	8.467491e-005
8.308999999999576e-005	8.309000e-005	8.468483e-005
8.309999999999576e-005	8.310000e-005	8.469476e-005
8.310999999999575e-005	8.311000e-005	8.470468e-005
8.311999999999575e-005	8.312000e-005	8.471461e-005
8.312999999999574e-005	8.313000e-005	8.472453e-005
8.313999999999574e-005	8.314000e-005	8.473446e-005
8.314999999999573e-005	8.315000e-005	8.474438e-005
8.315999999999573e-005	8.316000e-005	8.475431e-005
8.316999999999572e-005	8.317000e-005	8.476423e-005
8.317999999999572e-005	8.318000e-005	8.477415e-005
8.318999999999571e-005	8.319000e-005	8.478408e-005
8.319999999999571e-005	8.320000e-005	8.479400e-005
8.320999999999570e-005	8.321000e-005	8.480393e-005
8.321999999999570e-005	8.322000e-005	8.481385e-005
8.322999999999569e-005	8.323000e-005	8.482378e-005
8.323999999999569e-005	8.324000e-005	8.483370e-005
8.324999999999568e-005	8.325000e-005	8.484362e-005
8.325999999999568e-005	8.326000e-005	8.485355e-005
8.326999999999567e-005	8.327000e-005	8.486347e-005
8.327999999999567e-005	8.328000e-005	8.487339e-005
8.328999999999566e-005	8.329000e-005	8.488332e-005
8.329999999999566e-005	8.330000e-005	8.489324e-005
8.330999999999565e-005	8.331000e-005	8.490316e-005
8.331999999999565e-005	8.332000e-005	8.491309e-005
8.332999999999564e-005	8.333000e-005	8.492301e-005
8.333999999999563e-005	8.334000e-005	8.493294e-005
8.334999999999563e-005	8.335000e-005	8.494285e-005
8.335999999999562e-005	8.336000e-005	8.495278e-005
8.336999999999562e-005	8.337000e-005	8.496270e-005
8.337999999999561e-005	8.338000e-005	8.497263e-005
8.338999999999561e-005	8.339000e-005	8.498255e-005
8.339999999999560e-005	8.340000e-005	8.499248e-005
8.340999999999560e-005	8.341000e-005	8.500239e-005
8.341999999999559e-005	8.342000e-005	8.501232e-005
8.342999999999559e-005	8.343000e-005	8.502224e-005
8.343999999999558e-005	8.344000e-005	8.503217e-005
8.344999999999558e-005	8.345000e-005	8.504209e-005
8.345999999999557e-005	8.346000e-005	8.505201e-005
8.346999999999557e-005	8.347000e-005	8.506193e-005
8.347999999999556e-005	8.348000e-005	8.507186e-005
8.348999999999556e-005	8.349000e-005	8.508178e-005
8.349999999999555e-005	8.350000e-005	8.509170e-005
8.350999999999555e-005	8.351000e-005	8.510162e-005
8.351999999999554e-005	8.352000e-005	8.511155e-005
8.352999999999554e-005	8.353000e-005	8.512146e-005
8.353999999999553e-005	8.354000e-005	8.513139e-005
8.354999999999553e-005	8.355000e-005	8.514131e-005
8.355999999999552e-005	8.356000e-005	8.515124e-005
8.356999999999552e-005	8.357000e-005	8.516115e-005
8.357999999999551e-005	8.358000e-005	8.517108e-005
8.358999999999551e-005	8.359000e-005	8.518100e-005
8.359999999999550e-005	8.360000e-005	8.519092e-005
8.360999999999550e-005	8.361000e-005	8.520085e-005
8.361999999999549e-005	8.362000e-005	8.521077e-005
8.362999999999548e-005	8.363000e-005	8.522069e-005
8.363999999999548e-005	8.364000e-005	8.523061e-005
8.364999999999547e-005	8.365000e-005	8.524054e-005
8.365999999999547e-005	8.366000e-005	8.525045e-005
8.366999999999546e-005	8.367000e-005	8.526038e-005
8.367999999999546e-005	8.368000e-005	8.527029e-005
8.368999999999545e-005	8.369000e-005	8.528022e-005
8.369999999999545e-005	8.370000e-005	8.529014e-005
8.370999999999544e-005	8.371000e-005	8.530006e-005
8.371999999999544e-005	8.372000e-005	8.530998e-005
8.372999999999543e-005	8.373000e-005	8.531990e-005
8.373999999999543e-005	8.374000e-005	8.532983e-005
8.374999999999542e-005	8.375000e-005	8.533974e-005
8.375999999999542e-005	8.376000e-005	8.534967e-005
8.376999999999541e-005	8.377000e-005	8.535959e-005
8.377999999999541e-005	8.378000e-005	8.536951e-005
8.378999999999540e-005	8.379000e-005	8.537943e-005
8.379999999999540e-005	8.380000e-005	8.538935e-005
8.380999999999539e-005	8.381000e-005	8.539928e-005
8.381999999999539e-005	8.382000e-005	8.540919e-005
8.382999999999538e-005	8.383000e-005	8.541912e-005
8.383999999999538e-005	8.384000e-005	8.542903e-005
8.384999999999537e-005	8.385000e-005	8.543896e-005
8.385999999999537e-005	8.386000e-005	8.544888e-005
8.386999999999536e-005	8.387000e-005	8.545880e-005
8.387999999999536e-005	8.388000e-005	8.546872e-005
8.388999999999535e-005	8.389000e-005	8.547863e-005
8.389999999999534e-005	8.390000e-005	8.548856e-005
8.390999999999534e-005	8.391000e-005	8.549848e-005
8.391999999999533e-005	8.392000e-005	8.550840e-005
8.392999999999533e-005	8.393000e-005	8.551832e-005
8.393999999999532e-005	8.394000e-005	8.552824e-005
8.394999999999532e-005	8.395000e-005	8.553816e-005
8.395999999999531e-005	8.396000e-005	8.554808e-005
8.396999999999531e-005	8.397000e-005	8.555800e-005
8.397999999999530e-005	8.398000e-005	8.556792e-005
8.398999999999530e-005	8.399000e-005	8.557784e-005
8.399999999999529e-005	8.400000e-005	8.558776e-005
8.400999999999529e-005	8.401000e-005	8.559768e-005
8.401999999999528e-005	8.402000e-005	8.560760e-005
8.402999999999528e-005	8.403000e-005	8.561752e-005
8.403999999999527e-005	8.404000e-005	8.562743e-005
8.404999999999527e-005	8.405000e-005	8.563736e-005
8.405999999999526e-005	8.406000e-005	8.564728e-005
8.406999999999526e-005	8.407000e-005	8.565719e-005
8.407999999999525e-005	8.408000e-005	8.566712e-005
8.408999999999525e-005	8.409000e-005	8.567703e-005
8.409999999999524e-005	8.410000e-005	8.568695e-005
8.410999999999524e-005	8.411000e-005	8.569688e-005
8.411999999999523e-005	8.412000e-005	8.570679e-005
8.412999999999523e-005	8.413000e-005	8.571671e-005
8.413999999999522e-005	8.414000e-005	8.572663e-005
8.414999999999522e-005	8.415000e-005	8.573655e-005
8.415999999999521e-005	8.416000e-005	8.574647e-005
8.416999999999521e-005	8.417000e-005	8.575639e-005
8.417999999999520e-005	8.418000e-005	8.576630e-005
8.418999999999519e-005	8.419000e-005	8.577623e-005
8.419999999999519e-005	8.420000e-005	8.578615e-005
8.420999999999518e-005	8.421000e-005	8.579606e-005
8.421999999999518e-005	8.422000e-005	8.580598e-005
8.422999999999517e-005	8.423000e-005	8.581590e-005
8.423999999999517e-005	8.424000e-005	8.582582e-005
8.424999999999516e-005	8.425000e-005	8.583574e-005
8.425999999999516e-005	8.426000e-005	8.584566e-005
8.426999999999515e-005	8.427000e-005	8.585557e-005
8.427999999999515e-005	8.428000e-005	8.586550e-005
8.428999999999514e-005	8.429000e-005	8.587541e-005
8.429999999999514e-005	8.430000e-005	8.588533e-005
8.430999999999513e-005	8.431000e-005	8.589525e-005
8.431999999999513e-005	8.432000e-005	8.590517e-005
8.432999999999512e-005	8.433000e-005	8.591508e-005
8.433999999999512e-005	8.434000e-005	8.592500e-005
8.434999999999511e-005	8.435000e-005	8.593492e-005
8.435999999999511e-005	8.436000e-005	8.594484e-005
8.436999999999510e-005	8.437000e-005	8.595476e-005
8.437999999999510e-005	8.438000e-005	8.596468e-005
8.438999999999509e-005	8.439000e-005	8.597459e-005
8.439999999999509e-005	8.440000e-005	8.598451e-005
8.440999999999508e-005	8.441000e-005	8.599443e-005
8.441999999999508e-005	8.442000e-005	8.600434e-005
8.442999999999507e-005	8.443000e-005	8.601426e-005
8.443999999999507e-005	8.444000e-005	8.602418e-005
8.444999999999506e-005	8.445000e-005	8.603410e-005
8.445999999999505e-005	8.446000e-005	8.604401e-005
8.446999999999505e-005	8.447000e-005	8.605393e-005
8.447999999999504e-005	8.448000e-005	8.606385e-005
8.448999999999504e-005	8.449000e-005	8.607376e-005
8.449999999999503e-005	8.450000e-005	8.608368e-005
8.450999999999503e-005	8.451000e-005	8.609360e-005
8.451999999999502e-005	8.452000e-005	8.610352e-005
8.452999999999502e-005	8.453000e-005	8.611343e-005
8.453999999999501e-005	8.454000e-005	8.612335e-005
8.454999999999501e-005	8.455000e-005	8.613327e-005
8.455999999999500e-005	8.456000e-005	8.614318e-005
8.456999999999500e-005	8.457000e-005	8.615310e-005
8.457999999999499e-005	8.458000e-005	8.616302e-005
8.458999999999499e-005	8.459000e-005	8.617293e-005
8.459999999999498e-005	8.460000e-005	8.618285e-005
8.460999999999498e-005	8.461000e-005	8.619277e-005
8.461999999999497e-005	8.462000e-005	8.620269e-005
8.462999999999497e-005	8.463000e-005	8.621260e-005
8.463999999999496e-005	8.464000e-005	8.622252e-005
8.464999999999496e-005	8.465000e-005	8.623244e-005
8.465999999999495e-005	8.466000e-005	8.624235e-005
8.466999999999495e-005	8.467000e-005	8.625227e-005
8.467999999999494e-005	8.468000e-005	8.626218e-005
8.468999999999494e-005	8.469000e-005	8.627210e-005
8.469999999999493e-005	8.470000e-005	8.628202e-005
8.470999999999493e-005	8.471000e-005	8.629193e-005
8.471999999999492e-005	8.472000e-005	8.630185e-005
8.472999999999492e-005	8.473000e-005	8.631177e-005
8.473999999999491e-005	8.474000e-005	8.632168e-005
8.474999999999490e-005	8.475000e-005	8.633159e-005
8.475999999999490e-005	8.476000e-005	8.634151e-005
8.476999999999489e-005	8.477000e-005	8.635143e-005
8.477999999999489e-005	8.478000e-005	8.636135e-005
8.478999999999488e-005	8.479000e-005	8.637126e-005
8.479999999999488e-005	8.480000e-005	8.638117e-005
8.480999999999487e-005	8.481000e-005	8.639109e-005
8.481999999999487e-005	8.482000e-005	8.640101e-005
8.482999999999486e-005	8.483000e-005	8.641092e-005
8.483999999999486e-005	8.484000e-005	8.642084e-005
8.484999999999485e-005	8.485000e-005	8.643075e-005
8.485999999999485e-005	8.486000e-005	8.644067e-005
8.486999999999484e-005	8.487000e-005	8.645059e-005
8.487999999999484e-005	8.488000e-005	8.646050e-005
8.488999999999483e-005	8.489000e-005	8.647041e-005
8.489999999999483e-005	8.490000e-005	8.648033e-005
8.490999999999482e-005	8.491000e-005	8.649025e-005
8.491999999999482e-005	8.492000e-005	8.650016e-005
8.492999999999481e-005	8.493000e-005	8.651007e-005
8.493999999999481e-005	8.494000e-005	8.651999e-005
8.494999999999480e-005	8.495000e-005	8.652990e-005
8.495999999999480e-005	8.496000e-005	8.653982e-005
8.496999999999479e-005	8.497000e-005	8.654973e-005
8.497999999999479e-005	8.498000e-005	8.655964e-005
8.498999999999478e-005	8.499000e-005	8.656956e-005
8.499999999999478e-005	8.500000e-005	8.657948e-005
8.500999999999477e-005	8.501000e-005	8.658939e-005
8.501999999999476e-005	8.502000e-005	8.659931e-005
8.502999999999476e-005	8.503000e-005	8.660922e-005
8.503999999999475e-005	8.504000e-005	8.661913e-005
8.504999999999475e-005	8.505000e-005	8.662905e-005
8.505999999999474e-005	8.506000e-005	8.663897e-005
8.506999999999474e-005	8.507000e-005	8.664888e-005
8.507999999999473e-005	8.508000e-005	8.665879e-005
8.508999999999473e-005	8.509000e-005	8.666870e-005
8.509999999999472e-005	8.510000e-005	8.667862e-005
8.510999999999472e-005	8.511000e-005	8.668853e-005
8.511999999999471e-005	8.512000e-005	8.669845e-005
8.512999999999471e-005	8.513000e-005	8.670837e-005
8.513999999999470e-005	8.514000e-005	8.671828e-005
8.514999999999470e-005	8.515000e-005	8.672819e-005
8.515999999999469e-005	8.516000e-005	8.673810e-005
8.516999999999469e-005	8.517000e-005	8.674802e-005
8.517999999999468e-005	8.518000e-005	8.675793e-005
8.518999999999468e-005	8.519000e-005	8.676785e-005
8.519999999999467e-005	8.520000e-005	8.677776e-005
8.520999999999467e-005	8.521000e-005	8.678767e-005
8.521999999999466e-005	8.522000e-005	8.679758e-005
8.522999999999466e-005	8.523000e-005	8.680750e-005
8.523999999999465e-005	8.524000e-005	8.681741e-005
8.524999999999465e-005	8.525000e-005	8.682733e-005
8.525999999999464e-005	8.526000e-005	8.683724e-005
8.526999999999464e-005	8.527000e-005	8.684715e-005
8.527999999999463e-005	8.528000e-005	8.685706e-005
8.528999999999463e-005	8.529000e-005	8.686697e-005
8.529999999999462e-005	8.530000e-005	8.687689e-005
8.530999999999461e-005	8.531000e-005	8.688680e-005
8.531999999999461e-005	8.532000e-005	8.689672e-005
8.532999999999460e-005	8.533000e-005	8.690663e-005
8.533999999999460e-005	8.534000e-005	8.691655e-005
8.534999999999459e-005	8.535000e-005	8.692645e-005
8.535999999999459e-005	8.536000e-005	8.693636e-005
8.536999999999458e-005	8.537000e-005	8.694628e-005
8.537999999999458e-005	8.538000e-005	8.695619e-005
8.538999999999457e-005	8.539000e-005	8.696610e-005
8.539999999999457e-005	8.540000e-005	8.697602e-005
8.540999999999456e-005	8.541000e-005	8.698593e-005
8.541999999999456e-005	8.542000e-005	8.699584e-005
8.542999999999455e-005	8.543000e-005	8.700576e-005
8.543999999999455e-005	8.544000e-005	8.701567e-005
8.544999999999454e-005	8.545000e-005	8.702558e-005
8.545999999999454e-005	8.546000e-005	8.703549e-005
8.546999999999453e-005	8.547000e-005	8.704540e-005
8.547999999999453e-005	8.548000e-005	8.705531e-005
8.548999999999452e-005	8.549000e-005	8.706523e-005
8.549999999999452e-005	8.550000e-005	8.707514e-005
8.550999999999451e-005	8.551000e-005	8.708505e-005
8.551999999999451e-005	8.552000e-005	8.709497e-005
8.552999999999450e-005	8.553000e-005	8.710488e-005
8.553999999999450e-005	8.554000e-005	8.711479e-005
8.554999999999449e-005	8.555000e-005	8.712470e-005
8.555999999999449e-005	8.556000e-005	8.713461e-005
8.556999999999448e-005	8.557000e-005	8.714452e-005
8.557999999999448e-005	8.558000e-005	8.715443e-005
8.558999999999447e-005	8.559000e-005	8.716434e-005
8.559999999999446e-005	8.560000e-005	8.717425e-005
8.560999999999446e-005	8.561000e-005	8.718417e-005
8.561999999999445e-005	8.562000e-005	8.719408e-005
8.562999999999445e-005	8.563000e-005	8.720399e-005
8.563999999999444e-005	8.564000e-005	8.721390e-005
8.564999999999444e-005	8.565000e-005	8.722381e-005
8.565999999999443e-005	8.566000e-005	8.723373e-005
8.566999999999443e-005	8.567000e-005	8.724364e-005
8.567999999999442e-005	8.568000e-005	8.725355e-005
8.568999999999442e-005	8.569000e-005	8.726346e-005
8.569999999999441e-005	8.570000e-005	8.727337e-005
8.570999999999441e-005	8.571000e-005	8.728328e-005
8.571999999999440e-005	8.572000e-005	8.729319e-005
8.572999999999440e-005	8.573000e-005	8.730310e-005
8.573999999999439e-005	8.574000e-005	8.731301e-005
8.574999999999439e-005	8.575000e-005	8.732292e-005
8.575999999999438e-005	8.576000e-005	8.733283e-005
8.576999999999438e-005	8.577000e-005	8.734274e-005
8.577999999999437e-005	8.578000e-005	8.735265e-005
8.578999999999437e-005	8.579000e-005	8.736256e-005
8.579999999999436e-005	8.580000e-005	8.737247e-005
8.580999999999436e-005	8.581000e-005	8.738238e-005
8.581999999999435e-005	8.582000e-005	8.739229e-005
8.582999999999435e-005	8.583000e-005	8.740220e-005
8.583999999999434e-005	8.584000e-005	8.741211e-005
8.584999999999434e-005	8.585000e-005	8.742202e-005
8.585999999999433e-005	8.586000e-005	8.743193e-005
8.586999999999432e-005	8.587000e-005	8.744184e-005
8.587999999999432e-005	8.588000e-005	8.745175e-005
8.588999999999431e-005	8.589000e-005	8.746166e-005
8.589999999999431e-005	8.590000e-005	8.747157e-005
8.590999999999430e-005	8.591000e-005	8.748148e-005
8.591999999999430e-005	8.592000e-005	8.749139e-005
8.592999999999429e-005	8.593000e-005	8.750130e-005
8.593999999999429e-005	8.594000e-005	8.751121e-005
8.594999999999428e-005	8.595000e-005	8.752112e-005
8.595999999999428e-005	8.596000e-005	8.753103e-005
8.596999999999427e-005	8.597000e-005	8.754094e-005
8.597999999999427e-005	8.598000e-005	8.755085e-005
8.598999999999426e-005	8.599000e-005	8.756076e-005
8.599999999999426e-005	8.600000e-005	8.757067e-005
